 "experiment" , "experimentStep" , "experimentInput" , "experimentInputType" , "experimentInputName" , "experimentOutput" , "experimentOutputType" , "experimentOutputName" ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1875976" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1876036" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1888972" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1916538" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911858" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1894402" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1905492" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1914798" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1901952" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1892662" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891312" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891642" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1883806" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1878916" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1899252" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1909428" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1900272" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1916688" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1883656" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1910148" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1917438" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1892632" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1905582" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1903422" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1910328" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1890112" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882696" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882666" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1890772" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1881496" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1902162" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891852" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911288" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1912128" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1913178" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1901322" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1875076" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1901502" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1910688" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1878616" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1899852" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1892572" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891402" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1889242" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1877356" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1889842" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1906182" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1888522" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1906932" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1905732" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1880896" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1894162" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1906782" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1901592" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1899882" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1878796" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1907382" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1887682" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1915608" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1917288" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1888192" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1905762" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1905822" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1913598" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1905162" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Screen_idr0020_1" , "https://w3id.org/reproduceme#Screen" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1879546" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1903632" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1894102" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891192" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1900002" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1899552" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1883206" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1887832" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1890352" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891252" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911468" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1909218" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1889992" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1908887" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1878856" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1902882" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911558" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1887532" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1883746" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1914348" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1902192" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1910868" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1889272" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1904832" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1916058" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1909038" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1875376" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891342" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891282" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1878586" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1916418" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1883056" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1902312" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1899282" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911228" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1893352" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1886542" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1881376" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1907802" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1916568" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891702" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1893442" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1881256" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1883386" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1915338" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1876666" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1910808" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1904322" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882996" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1876576" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1887652" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1880476" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1904442" , "https://w3id.org/reproduceme#Image" ,  ,
